OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
55580;02569;Chemin du Bois-Gentil;Dérogation 2R;2017;unidirectionnelle; ;au statut de la rue : vélos seuls;;115.169780758669
92832;56189;Route de l' Uche;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;83.9018820794867
56461;10782;Rue de Fribourg;Contresens;2000;; ;vélos + cyclomoteurs;;147.46123333081002
58081;23515;Rue des Terreaux-du-Temple;Dérogation 2R;2013;unidirectionnelle; ;mixité piétons;;44.005338793255895
95063;03522;Rue  BUTINI;Bande;1993;;contresens;vélos + cyclomoteurs;;29.761232906596003
55665;03522;Rue  BUTINI;Contresens;1993;;contresens;vélos + cyclomoteurs;;72.3769523014473
91862;;  ;Contresens;2016;unidirectionnelle;contresens;vélos + cyclomoteurs;;108.17107096550701
95064;;  ;Contresens;;unidirectionnelle;contresens;;;127.017444480397
57928;22853;Route de Sous-Moulin;Bande;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.4916655011655
58660;61026;Rue Léon- NICOLE;Contresens;2000;; ;vélos + cyclomoteurs;;64.8857001061392
88986;03921;Rue  Caroline;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;68.4255123952879
95065;;  ;Contresens;;;contresens;;;84.1727301446258
60824;;  ;Contresens;2014;unidirectionnelle;contresens;vélos + cyclomoteurs;;84.72950489646449
55866;04766;Route de Chancy;Piste;1991;bidirectionnelle;;vélos + cyclomoteurs;;268.889291625175
95703;03921;Rue  Caroline;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.2195702675704
56043;06548;Quai de Cologny;Piste;1960;bidirectionnelle;;vélos + cyclomoteurs;;1557.49872653244
95062;;  ;Dérogation 2R;;bidirectionnelle;;mixité piétons;;69.6154824733694
55863;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;276.278534182779
58383;26379;Rue de Zurich;Dérogation 2R;2009;bidirectionnelle; ;mixité piétons;;36.7650078199366
57338;16837;Rue de la Navigation;Dérogation 2R;2014;bidirectionnelle; ;mixité piétons;;52.1698236531426
60825;;  ;Dérogation 2R;2014;bidirectionnelle;;mixité piétons;;80.6419872026973
55760;04766;Route de Chancy;Bande;1985;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.760013707790499
91542;;  ;Dérogation 2R;2016;bidirectionnelle;;mixité piétons;;139.87961762104
91543;;  ;Dérogation 2R;2016;bidirectionnelle;;mixité piétons;;24.297263220371097
91544;;  ;Dérogation 2R;2016;bidirectionnelle;;mixité piétons;;24.5718351379302
58692;90190;Pont de la Coulouvrenière;Dérogation 2R;2011;unidirectionnelle;dans le sens;mixité piétons;;179.172958459007
58693;90190;Pont de la Coulouvrenière;Dérogation 2R;2011;unidirectionnelle;dans le sens;mixité piétons;;233.418249883051
95066;;  ;Dérogation 2R;;bidirectionnelle;;mixité piétons;;148.083363346461
95706;;  ;Bande;2016;unidirectionnelle;contresens;vélos + cyclomoteurs;;34.65647732678539
55089;;  ;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;46.4319759961137
95067;;  ;Contresens;;;contresens;;;78.9037540298305
57026;14605;Route de Malagnou;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;40.207511735992796
57028;14605;Route de Malagnou;Dérogation 2R;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.1738145894792
93463;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.404455982180004
93464;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;38.7916601861792
93465;;  ;Sas;2016;unidirectionnelle;dans le sens;;;4.4908796465725995
93466;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.7230740962821
93467;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.4149366977452
93468;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;122.789005799993
93469;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.5001444421262695
93470;14605;Route de Malagnou;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;110.899128768365
95068;;  ;Contresens;;;contresens;;;47.8685084371761
98582;;  ;Dérogation 2R;2014;bidirectionnelle;;mixité piétons;;244.530436117
98263;;  ;Bande;2012;unidirectionnelle;dans le sens;au statut de la rue;;147.572713307627
98264;;  ;Bande;2012;unidirectionnelle;dans le sens;au statut de la rue;;176.893288069667
56597;12459;Route de Gy;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;307.102313196152
56598;12459;Route de Gy;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;509.11699085309203
56660;12599;Route d' Hermance;Piste;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;155.274603664483
88664;;  ;Bande;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;71.82289332317029
57607;21296;Rue  ROUSSEAU;Contresens;1983;unidirectionnelle;contresens;vélos + cyclomoteurs;;69.31372230662559
87388;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;129.877201477855
57598;21113;Avenue de la Roseraie;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;70.05517662612002
56659;12599;Route d' Hermance;Piste;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;106.04907301087201
87389;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;88.9559565471963
87384;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;51.2445069318736
80022;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;140.82755397078301
87385;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;140.853816417068
88351;12599;Route d' Hermance;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.7143737557144
88342;12599;Route d' Hermance;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.7452500650165
56626;12599;Route d' Hermance;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;33.4922503769113
87386;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;67.33021897474781
56653;12599;Route d' Hermance;Piste;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;251.845825414283
87383;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;69.4791936504778
57450;17922;Avenue   PETIT-SENN;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;103.571111465086
87387;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;66.0503307002167
87397;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.0000566838778
88344;12599;Route d' Hermance;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.570142609319898
88345;12599;Route d' Hermance;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.681743765643098
56634;12599;Route d' Hermance;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;27.3432634012858
56200;08451;Rue  DENTAND;Contresens;2008;unidirectionnelle;contresens;vélos + cyclomoteurs;;21.4125430530799
56662;12599;Route d' Hermance;Piste;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;52.5617389362262
58149;24570;Route de Vandoeuvres;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.5925254839592
87704;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;65.0001145067653
87393;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;26.813687979155397
56432;10685;Chemin des Fourches;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;370.84566777862
89304;;  ;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;236.649163842409
89943;10685;Chemin des Fourches;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;78.8914030660826
87394;;  ;Piste;2016;unidirectionnelle;dans le sens;mixité piétons;;90.8079937045865
88665;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;22.5521794930431
87395;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;91.8635762557669
87705;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.083214857745695
87396;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;46.2698703261637
90903;;  ;Contresens;2017;unidirectionnelle;contresens;vélos + cyclomoteurs;;82.08930716518819
88348;;  ;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.30034945580003
88347;;  ;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.073591015104
56629;12599;Route d' Hermance;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.057362737907496
56654;12599;Route d' Hermance;Piste;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;267.502300854492
56628;12599;Route d' Hermance;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;22.246401956271498
90902;;  ;Contresens;2017;unidirectionnelle;contresens;vélos + cyclomoteurs;;267.265077414928
56627;12599;Route d' Hermance;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;50.283115281285596
55708;03816;Quai  CAPO-d'ISTRIA;Piste;1992;bidirectionnelle; ;vélos + cyclomoteurs;;149.30883307783702
55709;03816;Quai  CAPO-d'ISTRIA;Piste;1992;bidirectionnelle; ;vélos + cyclomoteurs;;82.00947739338989
55712;03816;Quai  CAPO-d'ISTRIA;Piste;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.51728588545202
57364;17140;Quai Charles- PAGE;Piste;1992;bidirectionnelle; ;vélos + cyclomoteurs;;171.78052865093701
56430;10588;Rue du Fort-Barreau;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;85.2989499770339
96022;10588;Rue du Fort-Barreau;Bande;2017;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;42.722013393772
96023;10588;Rue du Fort-Barreau;Bande;2017;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;24.641667768524297
96025;11827;Rue du Grand-Pré;Bande;2017;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;112.590668948045
96026;11827;Rue du Grand-Pré;Bande;2017;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.608325478412318
57971;24198;Place des Trois-Perdrix;Dérogation 2R;1990;bidirectionnelle; ;au statut de la rue : vélos seuls;;40.8448770695666
56473;10855;Place de la Fusterie;Dérogation 2R;1990;bidirectionnelle; ;au statut de la rue : vélos seuls;;120.81033143305501
93782;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue : vélos seuls;;134.45669111421
93783;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue : vélos seuls;;53.172878098430004
56064;06718;Rue du Commerce;Dérogation 2R;1993;bidirectionnelle; ;au statut de la rue : vélos seuls;;104.07967428849899
57357;16934;Rue  Neuve-du-Molard;Dérogation 2R;2001;bidirectionnelle; ;au statut de la rue : vélos seuls;;88.2006893397098
57595;21059;Route des Romelles;Piste;2012;unidirectionnelle;dans le sens;mixité piétons;;163.66630064606602
56928;13781;Route de l' Etraz;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;86.67042141899628
54752;;  ;Dérogation 2R;2000;bidirectionnelle; ;mixité piétons;;382.62032166927503
57581;20729;Avenue de Richelien;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;301.98262772351
86753;;  ;Dérogation 2R;2016;unidirectionnelle;dans le sens;mixité piétons;;67.4546676557662
56649;12599;Route d' Hermance;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;170.56390269072102
56695;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.2350480226886
56792;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;63.967554420246
56146;07412;Chemin des Coudriers;Piste;2013;unidirectionnelle; ;mixité piétons;;26.8877189580705
77146;;  ;Bande;;unidirectionnelle;dans le sens;;;46.797082875427
79384;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.327159695568696
57039;14605;Route de Malagnou;Piste;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;114.94573778802601
84510;27626;Route de Lausanne;Bande;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;70.9258457732
56125;07056;Chemin des Corbillettes;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;88.9041611077628
55077;;  ;Dérogation 2R;2009;bidirectionnelle; ;mixité piétons;;87.64963592277249
55140;00086;Route des Acacias;Piste;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;104.96301991260201
55127;00086;Route des Acacias;Piste;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.961693691459498
56867;13617;Rue de Lausanne;Dérogation 2R;2008;; ;vélos + cyclomoteurs;OUI;1.85714835164022
56595;12432;Rue Jean- GUTENBERG;Bande;2001;;contresens;vélos + cyclomoteurs;;65.2670659953643
71067;;  ;Sas;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;12.3746070644688
93142;;  ;Contresens;;unidirectionnelle;contresens;;;165.786334329806
63391;;  ;Contresens;2014;unidirectionnelle;contresens;vélos + cyclomoteurs;;176.48321120910302
55255;00523;Route d' Annecy;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;27.575271238203698
56704;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;2001;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;48.417923866705294
56701;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;2001;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;65.1620377940796
74268;26409;Rue de la Bergère;Piste;2015;bidirectionnelle;;vélos + cyclomoteurs;;69.2899210729468
95382;60224;Rue Emma- KAMMACHER;Piste;2017;bidirectionnelle;;vélos + cyclomoteurs;;27.2779697259966
96662;03905;Avenue Cardinal- MERMILLOD;Dérogation 2R;2017;unidirectionnelle;dans le sens;mixité piétons;;25.6679033040743
85792;;  ;Piste;2016;unidirectionnelle;contresens;mixité piétons;;50.7298193066177
85796;;  ;Bande;2016;unidirectionnelle;contresens;vélos + cyclomoteurs;;203.103573495981
55253;00523;Route d' Annecy;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;38.1161781260084
10562;04081;Avenue Louis- CASAÏ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;85.639442975492
11525;26069;Boulevard Carl- VOGT;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;304.145281398625
11527;26069;Boulevard Carl- VOGT;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;49.3124562003565
11532;16039;Place de Montbrillant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;44.0531436934805
12164;25941;Place des Vingt-Deux-Cantons;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;34.0941861356719
14409;90689;Pont de Sous-Terre;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;115.461222295637
594;18953;Boulevard du Pont-d'Arve;Voie Bus;;unidirectionnelle; ;vélos + cyclomoteurs + bus;;61.0507534761038
703;00299;Passage des Alpes;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;156.39568940574802
21443;08745;Route de Drize;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;188.10391500855602
21444;08745;Route de Drize;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;172.279324932176
21763;18953;Boulevard du Pont-d'Arve;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;40.7632896926008
21762;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;50.9210052487011
11202;23604;Route de Thonon;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;208.89187521832002
1030;18112;Boulevard des Philosophes;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;79.6859460632802
664;10472;Rue de la Fontenette;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;181.57801874457002
23362;18112;Boulevard des Philosophes;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;36.1387603550537
24962;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;17.9819604048057
222;14001;Route de Loëx;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;164.235109308498
1028;18112;Boulevard des Philosophes;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;17.6774571513308
21768;23604;Route de Thonon;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;82.78941058608778
7684;14346;Avenue du Mail;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;25.835501456407396
17926;54305;Rue de Bernex;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;210.92762268970702
